id_transaccion,id_cliente,fecha_compra,producto,categoria_producto,precio_unitario,cantidad,importe_total,metodo_pago,coste_envio,coste_fabricacion
13469,1402,2024-11-20,Asus ZenBook 14,Portátiles,1031.4,1,1031.4,paypal,13.76,743.61
13470,1253,2024-07-25,Samsung Galaxy S23,Móviles,1025.69,1,1025.69,tarjeta,12.33,615.75
13471,666,2024-11-08,HP Spectre x360,Portátiles,2448.75,1,2448.75,transferencia,19.07,1678.52
13472,1768,2024-06-11,Powerbank Anker 20000 mAh,Accesorios,27.92,1,27.92,tarjeta,3.18,6.41
13473,4298,2024-11-19,Apple Watch Series 9,Relojes inteligentes,523.54,3,1570.62,tarjeta,9.35,286.58
13474,4123,2023-03-15,Samsung Galaxy Watch 6,Relojes inteligentes,405.25,1,405.25,transferencia,11.66,222.13
13475,2628,2024-01-04,Fitbit Versa 4,Relojes inteligentes,693.22,1,693.22,bizum,8.41,319.4
13476,2672,2024-12-14,Garmin Forerunner 255,Relojes inteligentes,228.6,2,457.2,tarjeta,9.12,128.44
13477,2066,2023-06-10,Garmin Forerunner 255,Relojes inteligentes,423.4,4,1693.6,tarjeta,11.96,200.92
13478,4447,2023-06-08,Powerbank Anker 20000 mAh,Accesorios,13.88,1,13.88,bizum,8.04,3.03
13479,4514,2024-10-10,Auriculares Sony WH-1000XM5,Accesorios,126.71,1,126.71,paypal,9.42,46.05
13480,633,2024-01-25,Google Pixel 8,Móviles,357.37,1,357.37,paypal,7.21,190.42
13481,885,2024-10-16,Ratón Logitech MX Master 3,Accesorios,188.14,4,752.56,tarjeta,7.85,45.33
13482,3026,2024-01-17,Fitbit Versa 4,Relojes inteligentes,217.55,1,217.55,bizum,11.61,112.0
13483,4921,2024-07-14,Samsung Galaxy Watch 6,Relojes inteligentes,315.65,3,946.95,bizum,8.61,126.74
13484,2263,2024-08-24,Samsung Galaxy S23,Móviles,885.36,4,3541.44,bizum,13.81,547.02
13485,1169,2024-07-09,Cargador inalámbrico Belkin,Accesorios,53.42,1,53.42,bizum,8.74,14.67
13486,1668,2023-12-21,Powerbank Anker 20000 mAh,Accesorios,211.07,1,211.07,tarjeta,7.5,42.8
13487,4182,2023-10-18,Google Pixel 8,Móviles,1204.94,3,3614.82,bizum,7.72,740.82
13488,4260,2023-11-07,Samsung Galaxy S23,Móviles,581.46,1,581.46,bizum,5.39,325.41
13489,934,2023-06-24,Samsung Galaxy S23,Móviles,592.71,2,1185.42,tarjeta,14.36,335.82
13490,4254,2024-10-03,Apple Watch Series 9,Relojes inteligentes,153.51,4,614.04,transferencia,10.45,81.92
13491,1589,2023-09-07,Cargador inalámbrico Belkin,Accesorios,211.75,2,423.5,transferencia,6.83,52.37
13492,331,2023-07-05,Huawei Watch GT 4,Relojes inteligentes,241.76,4,967.04,paypal,7.28,120.29
13493,1363,2024-09-16,Xiaomi 13,Móviles,855.03,1,855.03,transferencia,7.77,586.95
13494,1024,2024-02-16,HP Spectre x360,Portátiles,1308.07,1,1308.07,paypal,17.12,817.6
13495,2084,2024-02-22,Huawei Watch GT 4,Relojes inteligentes,535.51,2,1071.02,transferencia,8.26,277.42
13496,3023,2024-12-16,Dell XPS 13,Portátiles,2321.46,2,4642.92,tarjeta,18.42,1541.69
13497,3308,2024-08-03,Cargador inalámbrico Belkin,Accesorios,164.43,2,328.86,paypal,5.21,62.31
13498,1943,2024-05-14,Fitbit Versa 4,Relojes inteligentes,446.06,3,1338.18,paypal,7.64,222.28
13499,4478,2023-09-01,Google Pixel 8,Móviles,746.47,2,1492.94,tarjeta,9.99,447.35
13500,4826,2024-02-16,OnePlus 11,Móviles,1036.99,4,4147.96,bizum,12.88,663.88
13501,1331,2023-04-11,Teclado Keychron K6,Accesorios,14.9,4,59.6,transferencia,8.61,4.61
13502,456,2024-01-19,Google Pixel 8,Móviles,918.1,1,918.1,paypal,12.93,578.83
13503,3927,2023-02-15,Teclado Keychron K6,Accesorios,212.28,1,212.28,transferencia,3.27,50.17
13504,1090,2024-06-05,Garmin Forerunner 255,Relojes inteligentes,363.81,2,727.62,tarjeta,5.78,202.85
13505,1680,2023-03-24,Powerbank Anker 20000 mAh,Accesorios,128.0,1,128.0,paypal,7.79,34.94
13506,2238,2023-11-18,Samsung Galaxy S23,Móviles,759.45,1,759.45,transferencia,7.84,418.37
13507,368,2024-11-14,Apple Watch Series 9,Relojes inteligentes,525.3,2,1050.6,tarjeta,8.35,245.26
13508,2489,2024-07-19,Cargador inalámbrico Belkin,Accesorios,115.2,2,230.4,tarjeta,10.41,28.74
13509,4501,2023-05-10,Fitbit Versa 4,Relojes inteligentes,694.89,1,694.89,tarjeta,5.51,376.67
13510,1040,2024-11-16,Teclado Keychron K6,Accesorios,99.74,1,99.74,bizum,2.9,21.49
13511,4524,2023-01-17,Powerbank Anker 20000 mAh,Accesorios,198.55,2,397.1,transferencia,5.71,40.73
13512,4282,2023-12-12,Auriculares Sony WH-1000XM5,Accesorios,277.55,2,555.1,transferencia,5.03,107.32
13513,1443,2023-01-08,Auriculares Sony WH-1000XM5,Accesorios,108.18,4,432.72,bizum,5.23,34.51
13514,1628,2024-05-03,Google Pixel 8,Móviles,1289.72,1,1289.72,bizum,7.95,727.35
13515,3720,2023-11-06,Ratón Logitech MX Master 3,Accesorios,153.76,1,153.76,bizum,5.53,40.32
13516,4029,2024-01-23,Samsung Galaxy S23,Móviles,516.43,3,1549.29,paypal,6.75,317.43
13517,940,2024-02-12,Huawei Watch GT 4,Relojes inteligentes,431.52,1,431.52,transferencia,7.49,202.9
13518,3544,2024-04-11,MacBook Air M2,Portátiles,1493.42,1,1493.42,transferencia,8.13,1155.85
13519,3453,2024-02-17,Asus ZenBook 14,Portátiles,2126.91,1,2126.91,transferencia,19.11,1408.36
13520,3602,2024-12-04,Ratón Logitech MX Master 3,Accesorios,115.48,4,461.92,paypal,7.9,35.67
13521,1039,2023-07-21,Apple Watch Series 9,Relojes inteligentes,185.98,3,557.94,transferencia,8.64,99.23
13522,2615,2024-11-18,HP Spectre x360,Portátiles,873.31,2,1746.62,bizum,12.35,692.64
13523,897,2024-12-27,OnePlus 11,Móviles,723.12,4,2892.48,bizum,8.74,470.17
13524,3486,2023-08-05,Samsung Galaxy S23,Móviles,773.84,1,773.84,transferencia,11.25,396.0
13525,2172,2024-05-09,Asus ZenBook 14,Portátiles,1426.44,1,1426.44,tarjeta,10.85,990.76
13526,3693,2023-11-22,Teclado Keychron K6,Accesorios,136.19,2,272.38,transferencia,5.52,30.77
13527,1184,2024-06-22,HP Spectre x360,Portátiles,1011.69,3,3035.07,transferencia,22.36,726.58
13528,4181,2024-09-07,Dell XPS 13,Portátiles,1489.94,1,1489.94,transferencia,15.91,925.49
13529,1103,2024-01-08,iPhone 15,Móviles,345.63,3,1036.89,bizum,13.16,182.66
13530,2410,2024-08-25,Samsung Galaxy Watch 6,Relojes inteligentes,633.58,1,633.58,paypal,10.21,286.43
13531,4253,2024-11-03,Auriculares Sony WH-1000XM5,Accesorios,175.37,2,350.74,transferencia,5.62,48.12
13532,2542,2024-02-07,OnePlus 11,Móviles,774.83,2,1549.66,paypal,9.38,388.53
13533,3246,2023-09-05,Dell XPS 13,Portátiles,1155.5,3,3466.5,paypal,11.53,717.23
13534,3406,2024-12-06,iPhone 15,Móviles,1388.29,2,2776.58,tarjeta,10.38,737.44
13535,2622,2023-01-24,Huawei Watch GT 4,Relojes inteligentes,363.25,1,363.25,transferencia,8.57,209.43
13536,2492,2023-06-14,Teclado Keychron K6,Accesorios,16.8,2,33.6,tarjeta,5.91,4.64
13537,1953,2024-01-12,Garmin Forerunner 255,Relojes inteligentes,597.08,2,1194.16,tarjeta,11.83,297.96
13538,2556,2023-01-01,iPhone 15,Móviles,335.43,2,670.86,bizum,10.33,196.54
13539,1097,2024-11-13,OnePlus 11,Móviles,1313.7,1,1313.7,tarjeta,4.82,866.47
13540,63,2023-03-10,Fitbit Versa 4,Relojes inteligentes,591.17,3,1773.51,paypal,5.19,292.1
13541,3054,2023-12-23,Fitbit Versa 4,Relojes inteligentes,182.05,1,182.05,bizum,5.08,79.22
13542,2999,2024-08-13,Google Pixel 8,Móviles,821.0,1,821.0,bizum,12.75,532.95
13543,2401,2024-05-08,Huawei Watch GT 4,Relojes inteligentes,420.25,2,840.5,transferencia,11.19,197.15
13544,1771,2023-12-18,Ratón Logitech MX Master 3,Accesorios,158.22,1,158.22,transferencia,5.98,40.05
13545,1497,2023-10-18,MacBook Air M2,Portátiles,1324.5,1,1324.5,tarjeta,15.84,921.56
13546,2539,2024-09-26,Garmin Forerunner 255,Relojes inteligentes,560.64,2,1121.28,tarjeta,10.1,310.83
13547,1509,2023-09-07,Powerbank Anker 20000 mAh,Accesorios,42.17,2,84.34,tarjeta,6.41,8.53
13548,808,2023-07-03,Ratón Logitech MX Master 3,Accesorios,22.68,3,68.04,tarjeta,12.39,8.27
13549,2176,2024-04-07,Cargador inalámbrico Belkin,Accesorios,189.2,1,189.2,tarjeta,5.9,50.19
13550,4431,2023-09-14,Powerbank Anker 20000 mAh,Accesorios,40.91,4,163.64,transferencia,4.75,15.3
13551,1738,2023-11-18,Xiaomi 13,Móviles,1247.1,1,1247.1,tarjeta,11.41,836.89
13552,1046,2024-08-01,Samsung Galaxy S23,Móviles,391.17,2,782.34,bizum,15.82,267.38
13553,3008,2024-10-13,Huawei Watch GT 4,Relojes inteligentes,467.85,2,935.7,paypal,6.04,187.78
13554,506,2024-07-08,OnePlus 11,Móviles,532.54,2,1065.08,tarjeta,6.88,312.65
13555,3780,2024-01-10,Apple Watch Series 9,Relojes inteligentes,543.07,1,543.07,tarjeta,11.79,260.57
13556,2850,2024-12-08,Samsung Galaxy S23,Móviles,480.09,2,960.18,tarjeta,9.65,249.16
13557,3500,2024-11-13,Auriculares Sony WH-1000XM5,Accesorios,213.64,2,427.28,paypal,6.83,53.97
13558,4809,2024-12-12,Powerbank Anker 20000 mAh,Accesorios,204.28,2,408.56,transferencia,3.83,51.79
13559,231,2023-06-06,Powerbank Anker 20000 mAh,Accesorios,278.61,1,278.61,paypal,5.14,101.71
13560,4348,2023-05-22,Fitbit Versa 4,Relojes inteligentes,592.77,1,592.77,paypal,7.97,348.51
13561,3345,2024-12-13,Teclado Keychron K6,Accesorios,298.1,4,1192.4,bizum,7.93,119.23
13562,847,2024-11-08,Asus ZenBook 14,Portátiles,937.2,3,2811.6,transferencia,18.84,746.28
13563,4667,2024-12-05,Dell XPS 13,Portátiles,870.83,2,1741.66,paypal,7.14,666.06
13564,2654,2023-01-15,Lenovo ThinkPad X1 Carbon,Portátiles,1415.77,3,4247.31,transferencia,24.23,927.76
13565,4188,2023-08-19,Fitbit Versa 4,Relojes inteligentes,618.27,2,1236.54,bizum,9.1,312.77
13566,1968,2024-04-27,Powerbank Anker 20000 mAh,Accesorios,270.08,1,270.08,paypal,7.62,57.79
13567,287,2024-11-10,Cargador inalámbrico Belkin,Accesorios,106.65,4,426.6,transferencia,5.51,34.76
13568,2611,2024-04-07,OnePlus 11,Móviles,1294.74,1,1294.74,paypal,10.75,856.25
13569,2214,2024-12-17,Apple Watch Series 9,Relojes inteligentes,525.53,2,1051.06,transferencia,9.37,253.26
13570,4443,2024-04-16,Fitbit Versa 4,Relojes inteligentes,256.35,4,1025.4,transferencia,9.01,103.43
13571,1609,2023-03-22,iPhone 15,Móviles,1338.76,2,2677.52,bizum,11.55,682.94
13572,1851,2024-10-06,Auriculares Sony WH-1000XM5,Accesorios,38.15,4,152.6,transferencia,9.59,14.64
13573,3526,2024-05-05,Dell XPS 13,Portátiles,2443.69,1,2443.69,paypal,19.46,1651.13
13574,190,2024-08-01,Lenovo ThinkPad X1 Carbon,Portátiles,2260.99,2,4521.98,bizum,13.88,1418.78
13575,4407,2024-11-09,Google Pixel 8,Móviles,424.53,2,849.06,paypal,10.08,219.16
13576,1676,2023-08-24,Lenovo ThinkPad X1 Carbon,Portátiles,2328.59,1,2328.59,bizum,13.32,1824.69
13577,2814,2024-02-13,Apple Watch Series 9,Relojes inteligentes,251.51,1,251.51,paypal,5.37,129.43
13578,199,2024-02-18,Powerbank Anker 20000 mAh,Accesorios,293.36,2,586.72,tarjeta,7.1,92.25
13579,4488,2023-08-01,Samsung Galaxy S23,Móviles,1265.45,2,2530.9,transferencia,15.02,771.65
13580,4526,2024-11-23,Samsung Galaxy Watch 6,Relojes inteligentes,195.7,1,195.7,tarjeta,8.82,107.49
13581,129,2024-01-21,Auriculares Sony WH-1000XM5,Accesorios,288.09,1,288.09,bizum,5.65,59.26
13582,1037,2023-09-15,Google Pixel 8,Móviles,1357.98,4,5431.92,bizum,7.81,948.94
13583,2242,2024-09-27,Lenovo ThinkPad X1 Carbon,Portátiles,1790.6,1,1790.6,bizum,17.02,1373.97
13584,2692,2024-11-14,Dell XPS 13,Portátiles,1806.03,2,3612.06,tarjeta,14.54,1294.43
13585,1518,2024-09-17,iPhone 15,Móviles,430.3,1,430.3,bizum,8.05,238.07
13586,2022,2024-10-12,iPhone 15,Móviles,1058.03,1,1058.03,tarjeta,13.33,669.63
13587,1092,2023-12-14,Apple Watch Series 9,Relojes inteligentes,702.25,1,702.25,paypal,4.83,419.43
13588,2824,2024-08-15,iPhone 15,Móviles,371.32,4,1485.28,tarjeta,11.81,198.04
13589,4833,2023-08-01,Ratón Logitech MX Master 3,Accesorios,77.41,2,154.82,bizum,5.55,22.02
13590,3415,2024-05-03,Samsung Galaxy Watch 6,Relojes inteligentes,230.08,1,230.08,tarjeta,8.98,97.45
13591,4831,2023-11-12,HP Spectre x360,Portátiles,1487.22,1,1487.22,bizum,7.77,985.89
13592,2682,2023-12-20,Google Pixel 8,Móviles,618.37,4,2473.48,paypal,8.24,417.41
13593,3557,2024-11-26,Lenovo ThinkPad X1 Carbon,Portátiles,1029.3,2,2058.6,transferencia,11.13,699.84
13594,4481,2024-06-04,Powerbank Anker 20000 mAh,Accesorios,201.02,2,402.04,bizum,8.33,42.75
13595,1932,2024-09-23,Samsung Galaxy Watch 6,Relojes inteligentes,490.27,2,980.54,paypal,9.17,274.19
13596,1130,2024-06-14,Teclado Keychron K6,Accesorios,231.93,3,695.79,bizum,8.11,91.68
13597,3445,2024-10-22,MacBook Air M2,Portátiles,1726.92,1,1726.92,paypal,8.89,1364.1
13598,3907,2024-03-19,HP Spectre x360,Portátiles,1034.57,1,1034.57,bizum,15.45,658.55
13599,4489,2024-09-08,MacBook Air M2,Portátiles,1491.89,1,1491.89,bizum,8.63,1156.81
13600,2600,2023-09-01,Asus ZenBook 14,Portátiles,1188.45,4,4753.8,bizum,18.66,801.92
13601,278,2023-05-02,iPhone 15,Móviles,675.58,2,1351.16,transferencia,14.2,356.65
13602,4953,2024-01-11,Samsung Galaxy Watch 6,Relojes inteligentes,377.82,1,377.82,transferencia,6.79,203.77
13603,64,2023-05-21,OnePlus 11,Móviles,787.45,2,1574.9,paypal,11.17,457.64
13604,3903,2023-11-07,Cargador inalámbrico Belkin,Accesorios,29.06,1,29.06,transferencia,4.52,8.19
13605,2182,2024-12-13,Teclado Keychron K6,Accesorios,175.33,1,175.33,transferencia,6.3,41.13
13606,1026,2024-12-21,Samsung Galaxy Watch 6,Relojes inteligentes,652.32,2,1304.64,paypal,7.4,318.76
13607,1011,2024-06-22,Ratón Logitech MX Master 3,Accesorios,94.67,2,189.34,tarjeta,6.52,27.61
13608,3847,2024-10-25,Fitbit Versa 4,Relojes inteligentes,181.82,1,181.82,transferencia,9.2,92.37
13609,2233,2023-01-11,Auriculares Sony WH-1000XM5,Accesorios,13.21,2,26.42,tarjeta,9.5,4.88
13610,2396,2023-05-16,Cargador inalámbrico Belkin,Accesorios,102.38,1,102.38,transferencia,9.76,31.14
13611,445,2023-07-11,Ratón Logitech MX Master 3,Accesorios,251.19,1,251.19,bizum,9.28,93.62
13612,4820,2023-12-17,Apple Watch Series 9,Relojes inteligentes,199.5,2,399.0,transferencia,7.44,96.87
13613,74,2023-12-23,Xiaomi 13,Móviles,1570.08,1,1570.08,tarjeta,10.47,880.58
13614,2132,2024-11-05,Cargador inalámbrico Belkin,Accesorios,233.35,3,700.05,transferencia,5.65,82.34
13615,4120,2024-02-23,iPhone 15,Móviles,1492.27,1,1492.27,bizum,14.75,883.44
13616,677,2023-08-14,Samsung Galaxy S23,Móviles,1100.55,1,1100.55,bizum,9.66,633.23
13617,1017,2024-03-08,Asus ZenBook 14,Portátiles,1062.17,1,1062.17,tarjeta,8.58,722.74
13618,4774,2024-04-22,MacBook Air M2,Portátiles,2043.84,1,2043.84,paypal,23.16,1356.44
13619,1858,2023-01-10,Lenovo ThinkPad X1 Carbon,Portátiles,2338.43,1,2338.43,bizum,15.23,1470.14
13620,1575,2024-04-26,Powerbank Anker 20000 mAh,Accesorios,263.83,1,263.83,paypal,7.25,100.14
13621,510,2024-03-02,Asus ZenBook 14,Portátiles,1910.66,2,3821.32,transferencia,9.83,1258.42
13622,412,2023-12-05,Lenovo ThinkPad X1 Carbon,Portátiles,1921.01,4,7684.04,transferencia,14.97,1413.28
13623,4992,2024-04-11,HP Spectre x360,Portátiles,1826.48,3,5479.44,transferencia,21.19,1301.17
13624,3423,2023-07-14,Samsung Galaxy S23,Móviles,403.96,1,403.96,tarjeta,12.24,224.71
13625,671,2023-04-12,HP Spectre x360,Portátiles,1063.43,1,1063.43,transferencia,12.02,784.7
13626,502,2023-09-15,Garmin Forerunner 255,Relojes inteligentes,626.33,1,626.33,tarjeta,5.62,272.89
13627,3507,2024-08-14,iPhone 15,Móviles,890.94,4,3563.76,tarjeta,7.73,475.27
13628,4948,2024-09-22,Google Pixel 8,Móviles,911.12,4,3644.48,bizum,6.59,517.25
13629,3837,2023-12-14,Samsung Galaxy Watch 6,Relojes inteligentes,670.28,1,670.28,paypal,8.38,354.05
13630,1546,2024-10-04,Asus ZenBook 14,Portátiles,1355.58,1,1355.58,tarjeta,17.24,1063.93
13631,916,2023-09-26,Teclado Keychron K6,Accesorios,217.91,1,217.91,transferencia,7.95,54.08
13632,2391,2023-09-13,Samsung Galaxy Watch 6,Relojes inteligentes,360.85,1,360.85,transferencia,7.64,196.99
13633,3511,2024-06-16,Huawei Watch GT 4,Relojes inteligentes,442.26,1,442.26,tarjeta,9.9,226.77
13634,1678,2024-05-06,Auriculares Sony WH-1000XM5,Accesorios,168.18,4,672.72,bizum,8.42,58.25
13635,4540,2024-11-14,Samsung Galaxy Watch 6,Relojes inteligentes,687.4,2,1374.8,paypal,9.04,309.46
13636,108,2023-03-16,Dell XPS 13,Portátiles,2123.33,2,4246.66,transferencia,24.77,1501.91
13637,3175,2023-04-11,Asus ZenBook 14,Portátiles,1792.79,2,3585.58,bizum,10.61,1403.81
13638,505,2024-08-27,Asus ZenBook 14,Portátiles,1510.62,4,6042.48,transferencia,10.3,1049.36
13639,4279,2024-06-02,Apple Watch Series 9,Relojes inteligentes,152.38,3,457.14,transferencia,7.27,79.58
13640,3786,2023-08-07,Asus ZenBook 14,Portátiles,1728.12,2,3456.24,tarjeta,14.48,1206.28
13641,3777,2023-11-22,Apple Watch Series 9,Relojes inteligentes,271.37,2,542.74,bizum,7.7,114.01
13642,3000,2024-01-22,Dell XPS 13,Portátiles,1309.43,3,3928.29,paypal,8.65,810.19
13643,3314,2024-12-14,Samsung Galaxy S23,Móviles,1529.54,1,1529.54,paypal,11.05,859.79
13644,2,2023-01-20,Dell XPS 13,Portátiles,815.63,2,1631.26,transferencia,10.89,617.71
13645,2156,2024-05-09,Lenovo ThinkPad X1 Carbon,Portátiles,2143.74,2,4287.48,paypal,20.94,1384.63
13646,2259,2024-03-22,Samsung Galaxy Watch 6,Relojes inteligentes,624.93,1,624.93,tarjeta,7.77,374.61
13647,1851,2024-03-01,Fitbit Versa 4,Relojes inteligentes,353.01,3,1059.03,paypal,7.34,199.22
13648,2998,2023-03-14,Fitbit Versa 4,Relojes inteligentes,378.53,2,757.06,transferencia,6.91,210.67
13649,2547,2024-05-06,Asus ZenBook 14,Portátiles,1317.02,1,1317.02,transferencia,12.02,936.86
13650,1223,2023-12-13,Google Pixel 8,Móviles,1049.51,4,4198.04,transferencia,7.46,709.05
13651,950,2023-10-27,Dell XPS 13,Portátiles,1341.07,2,2682.14,paypal,16.08,920.37
13652,317,2023-10-09,Powerbank Anker 20000 mAh,Accesorios,235.41,3,706.23,tarjeta,6.96,81.51
13653,3518,2024-08-17,OnePlus 11,Móviles,754.61,1,754.61,paypal,8.59,484.39
13654,566,2023-08-04,Garmin Forerunner 255,Relojes inteligentes,394.18,3,1182.54,tarjeta,6.31,193.62
13655,148,2023-12-20,iPhone 15,Móviles,1108.01,1,1108.01,paypal,6.42,758.87
13656,4098,2023-02-21,Apple Watch Series 9,Relojes inteligentes,610.47,3,1831.41,tarjeta,10.04,301.39
13657,2889,2024-11-27,Fitbit Versa 4,Relojes inteligentes,564.7,1,564.7,tarjeta,4.24,313.51
13658,2348,2023-03-09,Lenovo ThinkPad X1 Carbon,Portátiles,1119.32,1,1119.32,paypal,19.46,844.97
13659,1648,2023-11-04,Dell XPS 13,Portátiles,2405.75,1,2405.75,paypal,14.11,1733.4
13660,2012,2023-09-01,Xiaomi 13,Móviles,1389.11,1,1389.11,tarjeta,13.74,708.52
13661,3777,2023-05-27,Apple Watch Series 9,Relojes inteligentes,198.45,1,198.45,bizum,6.79,106.95
13662,140,2023-07-20,Garmin Forerunner 255,Relojes inteligentes,429.9,2,859.8,bizum,9.7,183.58
13663,3920,2024-03-16,Fitbit Versa 4,Relojes inteligentes,300.27,1,300.27,transferencia,11.39,159.82
13664,1663,2024-04-11,OnePlus 11,Móviles,827.58,2,1655.16,bizum,13.25,502.67
13665,122,2023-03-03,Asus ZenBook 14,Portátiles,1058.58,1,1058.58,paypal,18.48,787.72
13666,3053,2024-12-07,Powerbank Anker 20000 mAh,Accesorios,76.09,2,152.18,bizum,3.97,15.91
13667,4420,2024-11-20,Google Pixel 8,Móviles,894.57,1,894.57,transferencia,6.89,494.58
13668,62,2024-11-24,Cargador inalámbrico Belkin,Accesorios,47.41,1,47.41,paypal,3.03,11.97
13669,1511,2024-11-14,Apple Watch Series 9,Relojes inteligentes,423.47,1,423.47,tarjeta,5.63,227.64
13670,1540,2024-12-09,Xiaomi 13,Móviles,1014.35,1,1014.35,transferencia,11.77,532.0
13671,3423,2023-01-14,Powerbank Anker 20000 mAh,Accesorios,178.97,4,715.88,bizum,7.52,68.32
13672,4890,2024-07-20,Samsung Galaxy Watch 6,Relojes inteligentes,631.96,2,1263.92,paypal,8.76,344.04
13673,3230,2024-02-13,Lenovo ThinkPad X1 Carbon,Portátiles,2097.0,1,2097.0,paypal,23.52,1385.85
13674,636,2023-11-07,HP Spectre x360,Portátiles,1660.51,1,1660.51,tarjeta,17.05,1206.41
13675,4927,2024-11-15,Apple Watch Series 9,Relojes inteligentes,671.34,1,671.34,transferencia,8.06,269.05
13676,3930,2023-05-03,Asus ZenBook 14,Portátiles,813.41,4,3253.64,tarjeta,24.93,646.2
13677,4628,2024-12-14,Dell XPS 13,Portátiles,2179.44,4,8717.76,transferencia,11.71,1686.18
13678,4055,2024-06-06,Dell XPS 13,Portátiles,1017.34,4,4069.36,bizum,23.56,795.1
13679,404,2023-06-26,Ratón Logitech MX Master 3,Accesorios,197.37,1,197.37,tarjeta,9.43,70.75
13680,3539,2024-08-14,Teclado Keychron K6,Accesorios,292.47,1,292.47,paypal,6.79,84.17
13681,1400,2024-04-12,Teclado Keychron K6,Accesorios,224.67,1,224.67,bizum,9.54,72.75
13682,1228,2024-01-06,Google Pixel 8,Móviles,751.69,1,751.69,paypal,10.57,401.52
13683,712,2024-06-23,Cargador inalámbrico Belkin,Accesorios,116.95,1,116.95,bizum,5.06,42.08
13684,3080,2024-01-03,Huawei Watch GT 4,Relojes inteligentes,410.06,1,410.06,paypal,7.65,171.2
13685,162,2024-08-03,Lenovo ThinkPad X1 Carbon,Portátiles,1779.5,3,5338.5,bizum,12.28,1124.7
13686,2358,2023-10-03,OnePlus 11,Móviles,1101.97,3,3305.91,paypal,11.57,696.4
13687,4043,2024-09-08,Huawei Watch GT 4,Relojes inteligentes,489.52,3,1468.56,paypal,5.07,211.22
13688,477,2023-01-26,Huawei Watch GT 4,Relojes inteligentes,236.49,2,472.98,transferencia,10.72,117.12
13689,2083,2023-02-08,Auriculares Sony WH-1000XM5,Accesorios,275.53,1,275.53,transferencia,3.41,57.03
13690,876,2024-12-16,Lenovo ThinkPad X1 Carbon,Portátiles,1804.17,3,5412.51,tarjeta,7.95,1175.48
13691,4663,2024-05-03,Teclado Keychron K6,Accesorios,298.49,3,895.47,transferencia,8.75,93.39
13692,72,2023-10-07,Lenovo ThinkPad X1 Carbon,Portátiles,1317.68,1,1317.68,bizum,15.49,839.8
13693,1215,2024-06-12,Xiaomi 13,Móviles,828.93,4,3315.72,bizum,7.09,495.78
13694,30,2024-12-24,Asus ZenBook 14,Portátiles,2359.21,1,2359.21,tarjeta,15.52,1475.93
13695,3922,2024-01-09,HP Spectre x360,Portátiles,2442.97,2,4885.94,transferencia,16.53,1874.16
13696,3455,2024-08-25,MacBook Air M2,Portátiles,2420.0,1,2420.0,transferencia,25.57,1849.31
13697,4978,2023-12-14,Fitbit Versa 4,Relojes inteligentes,251.66,1,251.66,paypal,6.29,123.48
13698,4278,2023-05-06,Dell XPS 13,Portátiles,1888.97,3,5666.91,transferencia,10.77,1347.17
13699,3556,2024-12-02,Asus ZenBook 14,Portátiles,1628.33,2,3256.66,bizum,21.58,1146.02
13700,4612,2023-12-27,OnePlus 11,Móviles,867.72,1,867.72,tarjeta,10.42,469.57
13701,24,2024-12-15,Samsung Galaxy Watch 6,Relojes inteligentes,470.46,1,470.46,paypal,9.0,202.95
13702,3952,2023-12-02,Samsung Galaxy S23,Móviles,493.32,1,493.32,transferencia,7.2,279.27
13703,1418,2024-07-16,Lenovo ThinkPad X1 Carbon,Portátiles,933.85,2,1867.7,transferencia,11.07,664.94
13704,4123,2024-10-17,Samsung Galaxy Watch 6,Relojes inteligentes,218.45,2,436.9,tarjeta,8.08,104.97
13705,1384,2024-11-12,HP Spectre x360,Portátiles,1988.77,1,1988.77,paypal,6.82,1227.52
13706,966,2023-11-14,Asus ZenBook 14,Portátiles,2391.58,1,2391.58,tarjeta,8.66,1589.76
